name,male_percent
meymenet,0
sebil,0
hafide,0
kudbeddin,100
rabis,0
natik,100
hanise,0
emirayse,0
meriye,0
saher,0
teslim,100
gursu,66
keskin,100
eyvaz,100
fetanet,0
aynulhayat,0
duman,51
samra,0
oray,100
necva,0
kerzik,0
mence,0
sadeli,0
nurcay,0
umman,32
nutiye,0
serihan,0
refaettin,100
fidaye,0
ismetullah,100
salif,100
necaettin,100
ismuhan,0
tandogan,100
henifi,100
meyli,0
burce,0
aret,100
gulfize,0
alem,46
azam,100
asile,0
sermiye,0
alkin,100
tutya,0
yaze,0
hurihan,0
goktan,100
sarya,0
kayser,0
sunullah,100
sebih,100
misbah,100
suay,20
sahmurat,100
icabi,100
zehiye,0
mefail,100
nari,0
topcu,100
meymo,0
hayrani,100
sariya,0
birgun,0
murufet,0
ruzgar,39
abdulrahman,100
kelsume,0
selahat,0
hamayil,0
suleyla,0
bayse,0
veziha,0
yurdusen,0
tanya,0
dursuna,0
hosne,0
ziyafet,26
naze,0
yigitcan,100
kinali,0
gulcen,0
isfendiyar,100
hamire,0
ziba,0
zayde,0
meray,0
sedik,100
muhdi,100
sahabeddin,100
rukus,0
serkis,100
ifagat,0
abdussamed,100
lali,0
binyamin,100
elfidan,0
tangul,0
uluc,100
furat,100
nevfel,100
mihtat,100
porsor,0
gocer,0
gercek,68
hanume,0
eyse,0
emsel,0
nurside,0
selmiye,0
elaattin,100
mohteber,0
rasel,0
gural,100
sevdag,0
nazikter,0
museref,0
samia,0
cani,0
merdin,56
zeher,0
gulenden,0
mudur,100
kanimet,0
koral,100
ekmel,100
curiye,0
kalip,100
sahile,0
tonguc,100
yunuz,100
mekki,100
yetare,0
hadin,100
raim,100
sit,100
cana,0
gulbiyaz,0
ecehan,0
itibar,0
giyaseddin,100
sevkan,57
baysal,100
ilkem,20
retibe,0
seydahmet,100
urke,0
lalehan,0
sahsiye,0
gursan,73
mecidiye,0
murselin,46
asriye,0
aleddin,100
behican,0
semiran,0
muhriban,0
gulya,0
berke,100
mizbah,100
selvare,0
nevse,0
tavus,0
ulkay,22
davud,100
dilsan,0
kutsi,100
sayip,100
bennur,0
mehves,0
cantekin,100
semsittin,100
suner,45
vetfa,0
zeyne,0
kibra,0
sitdika,0
gurler,100
mahmudiye,0
abdulilah,100
sungur,100
necle,0
karahan,100
hazari,0
ezime,0
salihan,0
teyyibe,0
ferizat,0
deha,100
marina,0
recepali,100
oguzcan,100
ohannes,100
nacar,0
salahettin,100
rengul,0
assiya,0
mizrap,100
ulkuye,0
mumtaze,0
tasia,0
ferahdiba,0
mucteba,100
zubude,0
hamise,0
yuzgul,0
gonenc,70
bahir,100
dilare,0
hecer,38
iftade,0
vehip,100
cevri,72
vechiye,0
artun,100
alphan,100
zeyyat,100
muntaz,100
havanur,0
sapha,0
feramus,100
miktad,100
memetali,100
ruksan,0
hosnaz,0
atman,73
nahile,0
tamasa,0
esmihan,0
emlik,0
emircan,100
abdulsamed,100
sunar,33
nene,0
turunc,0
maaz,100
sazer,0
servan,100
hamsiye,0
menes,0
gulnigar,0
erdim,100
nakihan,0
nurdal,23
eliz,0
gokcer,100
berc,100
nuriban,0
aybala,0
ummusu,0
rita,0
sevilen,0
ilbey,100
vechettin,100
duri,0
mines,0
turkes,100
nidai,100
tajdin,100
aysemin,0
yetgin,100
delila,0
nezihet,0
urfi,100
fevzettin,100
almila,0
azade,0
pambuk,0
cankut,100
rusit,100
mehbup,0
sebahi,48
saba,0
pertev,100
lukman,100
naima,0
bildane,0
idan,100
rinde,0
goksenin,68
aziza,0
endem,0
hurdes,0
songun,0
berika,0
ayna,0
dahil,100
fedva,0
eyip,100
hindiye,0
guzude,0
vaysal,100
seba,0
sulun,0
murfet,0
ilgi,0
refah,50
aylan,0
muberrah,0
gulisah,0
gulhadiye,0
muhamed,100
meri,0
haver,0
guzeyde,0
iman,22
hamze,100
kerzi,0
bensu,0
feraset,0
tasvir,0
albert,100
kemale,0
yumma,0
fehima,0
sirinsah,0
esraf,100
meshure,0
cehver,100
toygar,100
hiyal,0
jiyan,25
ecir,100
kemaleddin,100
mergube,0
portakal,0
satigul,0
fedail,100
fezail,100
seyat,100
feriz,75
sahzene,0
durmaz,100
nilcan,0
rojbin,0
ruskat,0
sukret,57
hekime,0
gulyuz,0
gulende,0
efecan,100
fersat,100
yadiger,22
cacan,77
rehsan,0
su,0
topel,100
mahsuk,100
engul,0
elyas,100
meshude,0
sahbender,100
saniha,0
fattuma,0
hamami,0
nezat,0
muhide,0
fiyet,0
taibe,0
belda,0
nurife,0
hilva,0
nofe,0
tali,50
affan,100
naife,0
yasef,100
lamih,100
ruhugul,0
dinc,100
zulay,0
alemdar,100
bilnur,0
kahle,0
resan,0
serike,0
gulseref,0
deren,0
turkut,100
hayel,0
keko,100
ayle,0
hude,0
peyam,0
bayraktar,100
feda,40
solen,0
canel,60
nafise,0
aynzeliha,0
dastan,100
binaz,0
fahime,0
eniz,100
ismiguzel,0
sulhi,100
erdogdu,100
anzeliha,0
mariya,0
kerami,100
nasreddin,100
sahziye,0
tezgul,0
gulfuz,0
izlem,0
huzeyme,0
hedo,0
havvagul,0
ulkuhan,0
hanperi,0
namuk,100
rehan,0
zeyniye,0
sureyye,0
nidayi,100
caide,0
gulsabah,0
piran,100
beray,0
hanna,100
ilkim,0
avram,100
hamse,0
nurfer,0
erdihan,0
selme,0
daniye,0
hansa,0
farha,0
fakide,0
sise,0
nazey,0
guldogan,0
guntay,100
koca,100
nuhi,100
mevsim,0
sevimgul,0
rebis,0
ugurhan,100
uveyis,0
hurcan,56
besriye,0
sonel,61
ziyadin,100
onurcan,100
melehe,0
ihtibar,0
sevay,0
arzuhan,0
benek,0
ehlinaz,0
ozdogan,100
hemengul,0
atiya,0
bergen,0
adiye,0
minadiye,0
kopuk,0
omurcan,71
ahizer,0
nugman,100
seh,100
gullale,0
dikran,100
teberik,0
zumre,0
seldag,0
simal,0
hur,100
bahatdin,100
sefaniye,0
perdane,0
hilda,0
baver,100
ruknettin,100
abuzar,100
rukyete,0
zatinur,0
ayan,76
sekha,0
sullu,100
sevban,65
yildiran,100
havus,0
lales,0
ebrar,38
fadis,0
hamiyyet,0
cakmak,100
guldaniye,0
bulduk,100
havla,0
okhan,100
serter,100
rafik,100
ferdaniye,0
sabuha,0
nurvet,0
ratip,100
mersin,75
piraye,0
vehpi,100
gufer,0
nalin,0
incigul,0
nurselin,0
mehmetsah,100
nursevim,0
rahima,0
suhan,49
muselma,0
mimar,100
kazibe,0
seyyid,100
gultane,0
sefade,0
nurver,0
mulkunaz,0
namaz,100
miyasa,0
melice,0
serifnaz,0
mahkum,100
hisman,100
rabie,0
umral,23
govercin,0
sabile,0
redde,0
abas,100
husran,0
miryem,0
kismis,0
nevroz,34
masite,0
selatin,72
tavuz,0
huzna,0
incifer,0
kizbes,0
abdulletif,100
camiye,0
selminaz,0
zehure,0
kaziban,0
katife,0
neylan,0
saizer,0
mutiye,0
memnuniye,0
atlan,100
sevike,0
tahide,0
ayber,27
intizar,0
nerguzel,0
rufi,100
alkim,62
kansu,100
nursabah,0
mucait,100
benli,28
nuru,100
sulfiye,0
hacera,0
zumray,0
zumruye,0
geyik,0
ebide,0
gulru,0
abdurrehman,100
saddam,100
canfer,100
fani,51
batikan,100
fuad,100
gulmehmet,100
sevengul,0
sebehe,0
turap,100
toygun,100
sabahnur,0
ulken,26
bercem,0
bedel,100
reyhani,69
semiramis,0
sultaniye,0
seydullah,100
ehliman,62
samama,0
viktorya,0
nesriye,0
minta,0
akman,100
davit,100
kavas,100
yonuz,100
yasiye,0
seyyar,69
zennuriye,0
urkuya,0
erem,74
arifiye,0
suruye,0
sahende,0
selve,0
dursaliye,0
zuluha,0
nasrullah,100
dilvin,0
kureys,100
abdulmetin,100
hatuni,0
esye,0
esmani,100
zamir,100
rasan,0
yazey,0
demircan,100
ulke,0
behide,0
abdulselim,100
nurhanim,0
semiray,0
imadettin,100
subutay,100
abdin,100
gulengul,0
erkul,100
teyfur,100
benzigul,0
menefse,0
semen,0
gulferah,0
meyreme,0
cangir,100
mertkan,100
mirari,0
mirhan,100
balahanim,0
arikan,100
saben,100
ayney,0
ayniye,0
besbine,0
firar,100
baniye,0
nayide,0
alen,100
hevva,0
ferdal,59
ahmedi,100
karaman,100
elaettin,100
meymene,0
feytullah,100
vethan,0
mihrap,0
istiklal,59
izet,100
mukafat,0
esmanur,0
ummulu,0
begihan,0
misket,0
ebazer,100
durgadin,0
kesim,100
nabiye,0
efgan,100
filik,0
fermudiye,0
husam,100
sahgul,0
tasvire,0
emrecan,100
ferfuri,0
serenay,0
cagkan,100
fermani,100
sumeye,0
erson,100
aysil,0
hazare,0
aynilhayat,0
matra,0
mesadet,0
mukaddem,50
nagahan,0
emic,0
hemsile,0
lalezar,0
jak,100
makpule,0
yadiker,0
gulbari,0
cisel,0
amire,0
ozdilek,62
elis,0
emzade,0
semrah,0
emsile,0
gulbeyan,0
selhan,65
muratcan,100
sancak,100
susem,0
abdulkahar,100
onursal,100
basire,0
hurmiye,0
baybars,100
bozi,0
sefre,0
atilim,100
neyran,0
teybet,0
kezibe,0
esalettin,100
alahittin,100
menfiat,0
alaatdin,100
rihani,0
hafey,0
sevdi,39
zekerriya,100
neclan,0
sehbal,0
nerkiz,0
durukan,100
maliye,0
gusun,0
togay,100
tesrife,0
alanur,0
odul,27
ubeyde,43
zumran,0
incinur,0
karabet,100
semun,100
edali,0
bilser,0
zeynebe,0
hasniye,0
muhitdin,100
kadircan,100
tumey,0
nurperi,0
mavigul,0
hati,0
hayim,100
seydihan,100
hamma,0
nazira,0
memure,0
herman,100
ayis,0
nurtop,0
fehamet,0
zalha,0
mezbure,0
abdulkudus,100
adliye,0
besiye,0
geji,0
gemra,0
ezo,0
meleksan,0
mayide,0
hadika,0
tayyibet,0
mazluma,0
gorgun,100
zelis,0
dikmen,38
takyeddin,100
hanimkiz,0
namigar,0
zeyit,100
hanzey,0
hacira,0
doyduk,0
piroze,0
serab,0
mezide,0
imat,68
senda,0
yavuzhan,100
rojhat,73
salha,0
zekir,100
ilmihan,0
asmin,0
tokay,100
nazenin,0
mamuriye,0
saldiray,100
muarrem,100
gulami,100
hazmi,47
mansure,0
seyhamit,100
cansev,0
calibe,0
aynil,0
velid,100
ikbale,0
menzile,0
feyme,0
esalet,38
tanser,61
akar,100
eraslan,100
urgiye,0
kutuk,100
ilim,52
meriyem,0
ganim,100
fayize,0
gulusah,0
halet,45
nasri,100
murivet,0
nurlu,0
simin,0
bedihe,0
yasargul,0
neviye,0
mukatdes,0
muftah,100
zana,100
garbis,100
nahiye,0
musteba,100
nagi,100
aysani,0
hanimcik,0
benhur,100
efruz,0
mintaze,0
ibadet,0
tacide,0
anise,0
balkan,100
semavi,100
fadliye,0
fehiman,0
munciye,0
goli,0
ferec,100
canpolat,100
nebahet,0
tughan,100
elmira,0
sadef,0
kirman,100
hafsi,0
aski,100
farettin,100
guliye,0
sehriman,0
abil,100
hezni,0
sacettin,100
nesiye,0
bahrem,100
tumen,65
adaviye,0
umutcan,100
seta,0
feris,0
hulusu,100
hatibe,0
siret,52
zeliyha,0
nursev,0
vejdin,100
piri,100
sanser,66
surmi,0
berdan,72
fatiha,0
immigulsum,0
emrehan,100
gulsinem,0
suhret,0
nurefsan,0
ishan,100
nursevil,0
senyurt,54
gulbun,0
seyhmuslum,100
irep,0
nezehe,0
hudaye,0
rima,0
sevla,0
sahadet,0
punpul,0
candeger,0
amsi,0
guri,100
sebahet,0
minel,0
tayibet,0
kaffar,100
vesfiye,0
cariye,0
mafire,0
aslinur,0
gulboy,0
elmasiye,0
eysel,0
dilhan,0
fuzuli,100
periza,0
muslih,100
evgin,100
hunaf,0
mukattes,0
zuber,100
semagul,0
elhan,43
nisficihan,0
cahid,100
abduselam,100
semre,0
emirsah,100
hayran,47
tulu,28
veis,100
velide,0
gulriz,0
abdulazim,100
tugran,100
cevcet,100
erguder,100
kezi,0
aram,100
arzuman,31
eseli,0
necmiddin,100
rafika,0
ilgaz,100
serban,0
ezgin,61
sirzat,100
gulbade,0
balabey,100
rustiye,0
dervise,0
sitiye,0
musude,0
gafari,100
alikemal,100
necib,100
hacik,100
nurey,0
sahset,100
sevriye,0
elifcan,0
mahbub,0
urguya,0
dogancan,100
zeyhan,0
gulhas,0
kinni,0
mehmedi,100
mintaha,0
umugul,0
hukmu,100
sendur,29
nurciye,0
erguven,100
ilda,0
mevre,0
sirine,0
mursude,0
huzur,52
gunnar,0
onurhan,100
hane,0
birben,0
gulsuma,0
gokcin,37
hayrinisa,0
musrika,0
suveybe,0
serbest,100
sueyla,0
gulundan,0
ahter,0
muzzeyen,0
nurus,0
nadife,0
mujdet,68
emirali,100
sevkat,0
nazender,0
reziye,0
hedise,0
nercivan,0
ramziye,0
ziyamet,0
hetem,100
alin,0
ongul,0
sahbaz,100
ajlan,100
ozalp,100
sehla,0
suhat,100
zeykir,0
apdil,100
kebiz,0
faile,0
mahseker,0
secmen,56
ziyaver,0
urkuc,0
nursun,0
muskunaz,0
doguhan,100
mueddet,0
meleknaz,0
demiray,100
salah,100
fidel,63
sehreban,0
aybeniz,0
harutyun,100
musika,0
sevgihan,0
gulkibar,0
vasile,0
rufai,100
diana,0
bahaittin,100
ulmiye,0
hamut,100
nurda,0
ari,100
adiviye,0
ulus,100
vahdeddin,100
hukumdar,100
vartuhi,0
kayali,51
dirbaz,100
natali,0
miral,0
tanil,100
mertol,100
beran,71
lider,100
nushet,45
nihad,100
ilgun,0
mueyyet,0
kevsire,0
addul,0
bergin,0
vahid,100
anik,0
muhtesim,100
mirsat,100
rahibe,0
dirayet,0
sumran,0
perin,0
birtane,0
sufeyla,0
emri,100
ziri,0
bendi,0
sukrettin,100
lezgi,100
kelami,100
zemire,0
gunday,100
gulnara,0
ladigar,0
isabet,0
neda,0
senbahar,0
nizamittin,100
ataullah,100
goze,0
sehnur,0
hizret,0
ehsan,100
nufer,100
ragup,100
kevork,100
urfani,100
turk,100
pupus,0
dudus,0
aysecik,0
nihade,0
kiyaseddin,100
berran,0
mistan,100
tecelli,100
tanyel,56
farhan,100
diyaeddin,100
kayihan,100
zeruk,0
gevre,0
ferinaz,0
pirozhan,0
ernail,100
sahit,100
teyibe,0
zelihe,0
feramiz,100
birivan,0
sebap,100
dural,100
uguz,100
devlethan,0
yeser,0
pevrul,100
tamcihan,0
mariana,0
gulmisal,0
refa,48
yazgi,0
kuntay,100
eley,0
baci,0
amina,0
gursat,100
necah,0
ilkcan,47
sebaat,0
asibe,0
sadreddin,100
riyad,100
dunyamin,100
ummusan,0
vedha,0
sufyan,100
essum,0
zelfinaz,0
rayime,0
meles,0
menendi,0
gunce,0
nediye,0
kefser,0
arkan,100
hurkan,100
simsir,0
tatli,54
ebutalip,100
mehtiye,0
emur,100
lamiha,0
budak,100
halidiye,0
esmaperi,0
gulsehri,0
reyis,100
nafya,0
sayin,100
sedad,100
husnucemal,0
sefki,100
sidal,0
ongun,100
saygul,0
esmanperi,0
altingul,0
nasuhi,100
sefire,0
muna,0
yilgor,70
yurdasen,0
enzel,0
hore,0
sitare,0
lilufer,0
cecan,66
nesin,41
bagi,100
gulsu,0
bengin,100
heremsi,0
nevbahar,0
ayus,0
gelengul,0
hazna,0
acibe,0
haludun,100
biran,31
feysal,100
emete,0
suayb,100
serinaz,0
yaylagul,0
melesi,0
semile,0
yeside,0
miriye,0
baturay,100
liyadin,100
surahi,0
mucayit,100
selbihan,0
gulruh,0
baransel,100
yasettin,100
simten,0
emira,0
ayne,0
sorgul,0
takyettin,100
abdulgazi,100
ayatullah,100
selnur,0
hilkat,0
suadiye,0
ummigul,0
melissa,0
dilfiroz,0
havaana,0
bina,0
inonu,100
rubeyde,0
binyami,100
nezime,0
izeddin,100
hamdune,0
muslahattin,100
mukatter,0
side,0
rehim,100
nisani,44
rasik,100
firdez,0
zuzan,0
nudiye,0
nisangul,0
tevekkul,39
dalyan,100
canet,0
daniela,0
hamri,0
havzullah,100
durdagi,100
cagfer,100
bektes,100
muncube,0
midhat,100
nurulhuda,0
edib,100
gumrah,65
gokten,70
gulesen,0
piltan,0
corc,100
rumiye,0
nezrife,0
teklife,0
sabira,0
ayseren,0
suray,66
sive,0
olena,0
deham,100
tugra,100
rahmete,0
adive,0
jaklin,0
esemen,0
hurside,0
mujkan,0
mejbure,0
mevriye,0
riskiye,0
refide,0
hayali,100
soysal,100
nicme,0
fercan,38
nezile,0
hafsa,0
nurser,0
serdin,100
musure,0
nurseli,0
berhem,100
hafif,41
sansal,100
yildir,100
sadise,0
sozen,0
mevlan,100
kumral,0
leylufer,0
munufer,0
zadife,0
gunfer,0
daime,0
durra,0
cetiner,100
menica,0
nesecan,0
gunul,0
mustakime,0
ummigulsum,0
natalya,0
sekna,0
vefik,100
serya,0
toros,100
muhibbet,0
tuncar,100
semai,66
sadem,100
sahdiye,0
hanasli,0
kehribar,0
rafettin,100
gulzemin,0
erturan,100
kessume,0
tesmiye,0
zebik,0
guluz,0
kuzey,100
cecani,0
piro,100
dedo,100
galiye,0
seyha,0
bariscan,100
mahpare,0
cedide,0
nezide,0
zergul,0
feramis,100
vasvi,100
sirriye,0
bumin,100
riyat,100
nait,100
hilale,0
havse,0
happa,0
seyfiye,0
bogachan,100
cisil,0
cazi,0
hatus,0
elizabet,0
hosrof,100
nergihan,0
zulkarni,100
unsiye,0
sifi,0
perver,32
atamer,100
murruvet,0
muamer,100
fetihe,0
buke,0
seyman,0
niyaze,0
hubri,0
fundagul,0
subyan,0
seyhmuz,100
yamen,100
belkiye,0
sahil,44
gulhis,0
ferzane,0
nehar,34
zekiya,0
behiyye,0
laika,0
sabia,0
cemalinur,0
gulsirin,0
merdali,100
attilla,100
silvan,0
gulesin,0
sadice,0
sezay,100
muyesse,0
senih,100
musebiye,0
bediya,0
garibi,0
vaide,0
bildan,0
demire,0
nesirin,0
giyas,100
orcin,100
seydiye,0
lutfettin,100
aile,0
kandemir,100
yako,100
mekan,100
buhari,52
fadiye,0
mutallip,100
gozdem,0
adiliye,0
hergul,0
fenise,0
rujdi,100
sezair,100
fecir,46
lara,0
tasin,100
bilgun,0
vekil,100
muslimet,0
biricik,0
refref,0
nezengul,0
sosi,0
aysal,0
tugcan,100
siraceddin,100
abamuslim,100
irma,0
tubanur,0
sunnu,0
humerya,0
iftariye,0
kiymat,0
yildan,0
horihan,0
gulsise,0
seydali,100
saima,0
mulku,100
serol,100
raize,0
aleattin,100
merese,0
hakif,100
fettullah,100
onem,35
arzugul,0
muattar,0
susun,0
seferi,100
talibe,0
mahli,100
kesra,0
kutsiye,0
nogman,100
nuraydin,56
tulga,100
eminegul,0
sebanur,0
zemci,100
ayson,0
rukiya,0
durre,0
igde,0
sebila,0
immuhan,0
zinnuri,100
musfik,100
cebeli,100
tahibe,0
vediye,0
suhal,0
eleni,0
gulpembe,0
dondiye,0
hacibayram,100
karolin,0
fetane,0
mahmude,0
meleha,0
nevvaf,100
temindar,100
mahbule,0
gulem,0
naip,100
neciba,0
yelis,0
hemail,0
hezal,0
zuliha,0
leon,100
mubine,0
kutluay,100
tamar,0
nurya,0
nurben,0
mensuriye,0
fakite,0
kerima,0
imrane,0
gulbarin,0
kukus,0
ucar,100
ayden,0
yigithan,100
valentina,0
peruzat,0
seri,0
nefi,100
summe,0
vidat,0
felat,100
kerme,0
serafetdin,100
muhtalip,100
basi,0
mehbare,0
nukte,0
hicaz,0
sadat,100
nurhat,64
hafsat,0
akca,34
vahti,100
teybe,0
mursidiye,0
kanat,100
berces,100
ebis,0
rediye,0
sahali,100
zulkarneyn,100
koc,100
piraga,100
dorukhan,100
durbey,100
zulfigar,100
aral,100
nemika,0
guldursun,0
savet,0
sevican,0
hayretdin,100
benian,0
nehibe,0
fehminaz,0
rasid,100
sebahatdin,100
rayim,100
munif,100
kazanfer,100
keski,0
yanki,58
mayil,100
bagiye,0
ruhsat,0
gulbanu,0
ugurtan,100
beria,0
haviye,0
mihaela,0
bedirnaz,0
gusum,0
nafide,0
abdulhak,100
sermil,0
reciye,0
sebihan,0
bedile,0
araksi,0
nermi,0
semaye,0
gozen,0
menican,0
dur,100
bartu,100
sahhaydar,100
zerruk,0
kuddus,100
hayrinnisa,0
gulyar,0
gulbuz,0
cemalittin,100
sultana,0
sudan,0
keziba,0
rafide,0
cannur,0
naziriye,0
aznif,0
abdultalip,100
iprahim,100
havis,0
zevcan,0
sarey,0
aliksan,100
keramet,48
yalim,100
zabite,0
ozeyir,100
kayahanim,0
edebiye,0
vecdin,100
binnet,100
sonbahar,0
nezehet,0
musluh,100
sernur,0
ibo,100
museyip,100
mehmetnuri,100
muhip,100
sivan,100
sayali,0
salahiddin,100
yusa,100
safii,100
nevcan,0
huzni,100
musire,0
pamir,100
iklim,0
sadetdin,100
evran,100
ladife,0
zeko,0
esim,0
fariye,0
yemos,0
bahali,0
tanay,65
saheser,0
faria,0
sabber,0
ervin,100
muktedir,100
gulseda,0
telce,0
munis,48
somer,100
havili,0
kutret,50
orcan,100
seyfali,100
sakiye,0
puren,0
birinci,0
felit,100
eris,100
huseyn,100
nezaha,0
dilsen,0
sevval,0
nevruze,0
besbinaz,0
levin,0
dursine,0
banur,0
haciye,0
ilgen,0
kardelen,0
nazihe,0
abdulmuhsin,100
firince,0
zeyneba,0
fesihe,0
nefaret,0
tayar,100
sevkiyat,0
delale,0
nahime,0
nazima,0
vedide,0
siranus,0
oktem,100
lala,0
sevliye,0
aso,0
marie,0
fehme,0
zibet,0
sanihe,0
sahinet,0
maas,100
diyaettin,100
kini,0
gogus,0
risale,0
mahfus,100
zekariye,100
zahriye,0
feruza,0
cihansah,100
hohi,0
necef,100
hamile,0
gulal,0
feruh,100
mefa,58
gulici,0
sedri,100
asiman,0
tekbir,0
berzan,100
ildeniz,47
livaze,0
hadduc,0
esefatma,0
gulnas,0
acer,0
yunusemre,100
fahretdin,100
muzeffer,100
sale,0
orsan,100
turcen,0
ferfur,0
vadettin,100
rahiye,0
sidike,0
affet,0
rakkus,0
omral,100
sertas,100
rukiyete,0
erbakan,100
gulsimet,0
cembeli,100
zehragul,0
nurfet,0
perizan,0
feran,43
himaye,0
seddar,100
ravza,0
sarfinaz,0
semehat,0
bakize,0
mihan,0
secaettin,100
efnan,0
buyuk,46
munup,100
nezla,0
menis,0
addule,0
galina,0
daham,100
meleksima,0
faniye,0
muhibet,0
laman,0
musavat,0
turceyin,0
selvan,0
verjin,0
omran,42
hapa,0
sebilay,0
zuhtiye,0
nezihan,0
ferican,0
gulfan,0
pasali,100
hakife,0
semah,0
omerali,100
nesire,0
eznur,0
mevla,0
munaver,0
mukatder,0
nurdanur,0
zara,0
cavres,0
gurses,100
sabur,0
durul,100
muzbah,100
zohtu,100
arin,60
havali,0
narkadin,0
cevad,100
humra,0
gulnazi,0
kafi,50
mesiha,0
nesihe,0
zebey,0
omrum,0
gulek,100
arcan,100
atasoy,100
zila,0
hemdiye,0
hasib,100
sezayir,100
sabihat,0
mehmetsalih,100
melekber,0
bahceli,100
fersende,100
sefahat,0
mayise,0
gurselen,0
bahrettin,100
ilhamiye,0
delel,0
seride,0
yamin,100
kublay,100
levize,0
adi,0
resil,100
siyabent,100
beki,0
gamer,0
goksan,100
ruhide,0
tenzil,0
feyzettin,100
ilteris,100
nurzade,0
berfiye,0
feral,0
selbiye,0
tuntul,0
yasasin,100
sozer,100
hunker,0
hanarzu,0
kalime,0
suzer,0
masar,100
tugsan,100
havas,0
hebibe,0
atfiye,0
gaziye,0
yasiya,0
hafzullah,100
ogan,100
oksana,0
rojin,0
derin,54
marif,100
eldivas,100
misal,0
nulfer,0
elize,0
mintiha,0
kocak,100
yurtsever,100
zebo,0
gulac,0
erhun,100
cesarettin,100
zemrete,0
algul,0
hasne,0
bulunmaz,0
izamettin,100
daim,100
niyet,53
seraceddin,100
peyker,0
zehniye,0
ikrami,100
almaz,0
sedife,0
sebboy,0
gur,100
gorsev,0
bariye,0
nursac,0
saziver,0
janset,0
vera,0
nezriye,0
kamle,0
nevile,0
kurbet,0
hashanim,0
seymanur,0
zayit,100
efser,0
selmi,0
seyfiddin,100
selaheddin,100
emo,0
mahnur,0
ara,100
munavver,0
vasip,100
gulteren,0
rusti,100
nursiye,0
kadiri,100
sehdiye,0
zilif,0
isaf,0
immihani,0
ulkem,0
bedros,100
feleki,0
vedi,100
cili,0
canfeda,0
mehmetsirin,100
suer,100
gediz,100
merihan,0
rendi,0
sumeya,0
bahiddin,100
reyzan,0
sehare,0
bayise,0
nilfer,0
sefkiye,0
nebih,100
daniyal,100
zaliye,0
luup,0
mubetcel,0
moris,100
robert,100
elbegi,100
behriye,0
karen,43
sanay,0
hase,0
simon,100
ozaydin,100
aksen,0
sukren,0
erdun,100
dilfiruz,0
gulsa,0
tanfer,100
taciddin,100
milayim,60
gokhun,100
lusi,0
burcay,100
sezgul,0
tebernus,100
bilkay,0
beysefa,100
ladiger,0
elman,100
kasife,0
icran,0
umide,0
irsat,100
beysun,0
abdurezak,100
guluser,0
huveyda,0
kanco,100
sathiye,0
hakikat,0
hifsi,100
burakhan,100
bese,0
necil,100
erdugan,100
ferahat,0
ilfan,60
selah,100
serviye,0
selimiye,0
incila,0
bala,0
eslihan,0
mihail,100
tulunay,0
guldunya,0
bakan,100
musur,100
nesri,55
halima,0
vadullah,100
mukdat,100
saro,45
fildan,0
layiha,0
adduli,0
ersay,100
feyrusah,0
nurcemal,0
mahsume,0
sahverdi,100
safiyye,0
zufre,0
cayit,100
nayla,0
enus,100
mirzeydin,100
semay,0
neyir,0
lina,0
cilnaz,0
fersi,0
asri,100
eyhan,0
unay,48
nezuk,0
lusin,0
tuzun,0
temucin,100
erkay,100
sevgison,0
olcayto,100
kiymeti,0
pervane,0
baddal,100
cemafer,0
samahat,0
mufude,0
firyal,0
bertal,100
hisamettin,100
aydiner,100
nazeli,0
seydanur,0
saylan,45
kirami,100
aydi,0
jozef,100
nerguze,0
maziye,0
gulsafa,0
silo,100
guhar,0
mukayil,100
mihrace,0
nofel,100
yezdan,0
dijle,0
zerdi,0
mehemet,100
mesih,100
ozten,0
niket,0
nilsu,0
seyfinaz,0
mecid,100
abdulbahri,100
meydan,100
sutiye,0
abdulbasir,100
musadiye,0
maha,0
misra,0
pulli,0
aladin,100
betigul,0
havvane,0
kaddafi,100
behman,100
zebure,0
narinci,0
birim,0
er,100
nadirsah,0
akhanim,0
muziyen,0
canfidan,0
simanperi,0
gurer,100
negihan,0
gunsu,0
camia,0
kilinc,100
teknur,0
sisin,0
mutluhan,100
feriza,0
muyese,0
sehibe,0
naran,0
ersat,100
hisar,100
selamiye,0
oykum,0
elver,44
aligul,100
menus,0
sacid,100
feryan,0
nataliya,0
hasbike,0
sidkiye,0
kuddisi,100
anne,0
seyyal,0
bertug,100
maho,100
nazigul,0
alisir,100
zozani,0
sahvelet,100
fevzeddin,100
saddik,100
fatus,0
gerdan,0
abuhayat,0
pantus,0
yekbun,0
eraydin,100
arize,0
nursima,0
zinar,100
ceci,0
tevide,0
tukaz,0
vasfettin,100
sumbule,0
sevgiser,0
milcan,50
birsu,0
pekcan,100
ziyat,100
semriye,0
vade,0
fersan,52
sergun,40
efide,0
nerkis,0
baser,100
gulis,0
olca,0
bercis,0
fetahna,0
okyar,100
talib,100
sahmerdan,100
suayib,100
darcin,0
tasiha,0
canfide,0
selame,0
isamettin,100
beren,0
kekil,100
fodul,0
radi,100
suryal,0
nevel,0
sefi,0
hatuk,0
zula,0
sevinur,0
zekerye,100
abdulhamid,100
alpan,100
balhanim,0
fatimatuzzehra,0
nicmi,0
elifi,0
sedreddin,100
fedim,0
bagnu,0
alaybey,100
rubasa,0
sitto,0
fatmi,0
aliya,0
sapri,100
nesile,0
suhem,0
teyyip,100
